192,1.89473,1.22729
193,1.89423,1.2449
194,1.89939,1.25922
195,1.90754,1.27147
196,1.9156,1.28307
197,1.92588,1.29235
198,1.93449,1.29916
199,1.94154,1.30367
200,1.94857,1.30816
201,1.95341,1.30771
202,1.95864,1.30574
203,1.96387,1.30378
204,1.9691,1.30183
205,1.97376,1.29904
206,1.97561,1.29783
207,1.97561,1.29783
208,1.97571,1.29798
209,1.97495,1.30366
210,1.97232,1.31058
211,1.97165,1.32042
212,1.97299,1.33315
213,1.97493,1.34545
214,1.98123,1.36064
215,1.98817,1.37659
216,1.99549,1.39294
217,2.00496,1.4122
218,2.0198,1.42747
219,2.03599,1.44154
220,2.05204,1.45545
221,2.07377,1.46512
222,2.0959,1.47469
223,2.12236,1.49071
224,2.14936,1.50596
225,2.18063,1.51357
226,2.20987,1.51883
227,2.2368,1.52034
228,2.26651,1.51619
229,2.29602,1.51229
230,2.32548,1.50237
231,2.35501,1.48788
232,2.38259,1.47495
233,2.40743,1.46399
234,2.42767,1.44844
235,2.44476,1.43364
236,2.46082,1.41964
237,2.47209,1.40855
238,2.48345,1.39762
239,2.4949,1.38687
240,2.50175,1.37874
241,2.50799,1.37192
242,2.51655,1.36936
243,2.5259,1.36638
244,2.54039,1.37057
245,2.55611,1.37566
246,2.58538,1.37789
247,2.61535,1.37971
248,2.64209,1.37356
249,2.67408,1.36088
250,2.71239,1.34192
251,2.74193,1.32027
252,2.76867,1.29634
253,2.79574,1.26852
254,2.82502,1.24027
255,2.83914,1.20185
256,2.85218,1.16279
257,2.86105,1.13513
258,2.87019,1.10753
259,2.87657,1.08114
260,2.87907,1.0546
261,2.87895,1.02003
262,2.87887,0.98596
263,2.87467,0.96002
264,2.87083,0.93452
265,2.86987,0.91737
266,2.86901,0.90018
267,2.86682,0.88338
268,2.86193,0.86738
269,2.85666,0.84983
270,2.85145,0.83213
271,2.8463,0.81454
272,2.83881,0.79761
273,2.83137,0.78059
274,2.82422,0.76432
275,2.81846,0.75296
276,2.81271,0.74155
277,2.80699,0.73009
278,2.80075,0.71958
279,2.79393,0.71016
280,2.78711,0.7007
281,2.7803,0.69119
282,2.7737,0.68249
283,2.76727,0.67444
284,2.76084,0.66635
285,2.75441,0.65822
286,2.74864,0.64989
287,2.74325,0.6417
288,2.73844,0.63593
289,2.73363,0.63015
290,2.72882,0.62434
291,2.72401,0.61852
292,2.7192,0.61267
293,2.71448,0.60724
294,2.71004,0.60302
295,2.70586,0.59872
296,2.70186,0.59438
297,2.69786,0.59002
298,2.69386,0.58565
299,2.68986,0.58126
300,2.68588,0.57698
301,2.68192,0.57282
302,2.67797,0.56865
303,2.67401,0.56446
304,2.6705,0.56017
305,2.66709,0.55584
306,2.66369,0.5515
307,2.66029,0.54715
308,2.65701,0.54337
309,2.65401,0.54099
310,2.65101,0.53861
311,2.64801,0.53622
312,2.64501,0.53383
313,2.64229,0.53138
314,2.63987,0.52886
315,2.63746,0.52634
316,2.63504,0.52381
317,2.63263,0.52128
318,2.63021,0.51874
319,2.62789,0.51669
320,2.62561,0.51484
321,2.62333,0.513
322,2.62105,0.51114
323,2.61877,0.50929
324,2.61648,0.50744
325,2.61457,0.5055
326,2.613,0.5035
327,2.61142,0.5015
328,2.60985,0.4995
329,2.60829,0.49757
330,2.60675,0.49577
331,2.60521,0.49397
332,2.60368,0.49216
333,2.60214,0.49035
334,2.60061,0.48854
335,2.59907,0.48673
336,2.59754,0.48491
337,2.59634,0.48303
338,2.59519,0.48114
339,2.59403,0.47925
340,2.59291,0.47752
341,2.59183,0.47603
342,2.59074,0.47454
343,2.58966,0.47305
344,2.58858,0.47155
345,2.5875,0.47006
346,2.58642,0.46856
347,2.58534,0.46706
348,2.58459,0.4655
349,2.58429,0.46386
350,2.584,0.46222
351,2.5837,0.46057
352,2.58341,0.45893
353,2.58312,0.45728
354,2.58284,0.45573
355,2.58261,0.45443
356,2.58239,0.45313
357,2.58216,0.45182
358,2.58193,0.45052
359,2.5817,0.44922
360,2.58148,0.44792
361,2.58125,0.44661
362,2.58102,0.44531
363,2.5808,0.444
364,2.58058,0.4427
365,2.58035,0.4414
366,2.58013,0.44009
367,2.57991,0.43878
368,2.5797,0.43755
369,2.5795,0.4364
370,2.57931,0.43526
371,2.57912,0.43411
372,2.57892,0.43297
373,2.57873,0.43182
374,2.57854,0.43068
375,2.57835,0.42953
376,2.57816,0.42839
377,2.57797,0.42724
378,2.57778,0.42609
379,2.5777,0.42493
380,2.57776,0.42374
381,2.57783,0.42255
382,2.5779,0.42136
383,2.57797,0.42017
384,2.57804,0.41898
385,2.57811,0.41779
386,2.57819,0.4166
387,2.57826,0.41541
388,2.57836,0.41441
389,2.57848,0.4135
390,2.5786,0.41259
391,2.57872,0.41167
392,2.57883,0.41076
393,2.57895,0.40985
394,2.57907,0.40894
395,2.57919,0.40803
396,2.57931,0.40712
397,2.57971,0.40616
398,2.5802,0.4052
399,2.5807,0.40423
400,2.58119,0.40326
401,2.58168,0.40229
402,2.58218,0.40132
403,2.58268,0.40035
404,2.58317,0.39939
405,2.58367,0.39842
406,2.58416,0.39745
407,2.58466,0.39649
408,2.58515,0.39552
409,2.58565,0.39455
410,2.58614,0.39353
411,2.58671,0.39249
412,2.58746,0.39142
413,2.58822,0.39036
414,2.58897,0.38929
415,2.58972,0.38822
416,2.59048,0.38716
417,2.59123,0.38609
418,2.59199,0.38503
419,2.59275,0.38397
420,2.5935,0.3829
421,2.59426,0.38184
422,2.59501,0.38078
423,2.59577,0.37972
424,2.59653,0.37865
