305,1.5514,0
310,1.5504,0
315,1.549,0
320,1.5478,0
325,1.5465,0
330,1.5451,0
335,1.5438,0
340,1.5426,0
345,1.5415,0
350,1.5404,0
355,1.5393,0
360,1.5381,0
365,1.5373,0
370,1.5364,0
375,1.5356,0
380,1.5348,0
385,1.534,0
390,1.5331,0
395,1.5323,0
400,1.5315,0
405,1.5308,0
410,1.5301,0
415,1.5294,0
420,1.5287,0
425,1.5281,0
430,1.5275,0
435,1.527,0
440,1.5264,0
445,1.5259,0
450,1.5254,0
455,1.525,0
460,1.5245,0
465,1.524,0
470,1.5235,0
475,1.5231,0
480,1.5226,0
485,1.5222,0
490,1.5218,0
495,1.5214,0
500,1.5211,0
505,1.5207,0
510,1.5203,0
515,1.52,0
520,1.5196,0
525,1.5193,0
530,1.519,0
535,1.5187,0
540,1.5184,0
545,1.5181,0
550,1.5177,0
555,1.5175,0
560,1.5172,0
565,1.5169,0
570,1.5167,0
575,1.5164,0
580,1.5162,0
585,1.5159,0
590,1.5157,0
595,1.5154,0
600,1.5152,0
605,1.5149,0
610,1.5148,0
615,1.5145,0
620,1.5143,0
625,1.514,0
630,1.5138,0
635,1.5136,0
640,1.5134,0
645,1.5133,0
650,1.5131,0
655,1.5129,0
660,1.5127,0
665,1.5124,0
670,1.5123,0
675,1.5121,0
680,1.5119,0
685,1.5118,0
690,1.5116,0
695,1.5114,0
700,1.5113,0
705,1.5112,0
710,1.511,0
715,1.5109,0
720,1.5108,0
725,1.5106,0
730,1.5105,0
735,1.5103,0
740,1.5102,0
745,1.5101,0
750,1.5099,0
755,1.5098,0
760,1.5097,0
765,1.5096,0
770,1.5095,0
775,1.5094,0
780,1.5093,0
785,1.5092,0
790,1.5091,0
795,1.509,0
800,1.5089,0
805,1.5088,0
810,1.5087,0
815,1.5086,0
820,1.5085,0
825,1.5084,0
830,1.5083,0
835,1.5082,0
840,1.5081,0
845,1.508,0
850,1.5079,0
855,1.5078,0
860,1.5078,0
865,1.5077,0
870,1.5076,0
875,1.5075,0
880,1.5074,0
