200,-0.01089738727
201,0.09796011925
202,-0.006090702415
203,0.2479141426
204,0.2801479912
205,0.1773703003
206,0.1815759087
207,0.189231987
208,0.08704289436
209,0.2300324821
210,0.1970954132
211,0.1092426395
212,0.1590510559
213,0.1693759346
214,0.1808520699
215,0.1471460438
216,0.1605840302
217,0.1484816551
218,0.162766037
219,0.1801304054
220,0.1872542763
221,0.191432457
222,0.210967865
223,0.2034134102
224,0.1791767502
225,0.1922794151
226,0.1907408524
227,0.1871196175
228,0.2329679489
229,0.2323637009
230,0.2162195587
231,0.2357079315
232,0.2159102631
233,0.217118187
234,0.2348214912
235,0.2318936348
236,0.2459157944
237,0.2342627525
238,0.2727893257
239,0.2524594688
240,0.235986805
241,0.2560666275
242,0.2289191628
243,0.2397570992
244,0.2376402092
245,0.2550041008
246,0.2166657829
247,0.2300880432
248,0.2128339577
249,0.2341901016
250,0.2150275421
251,0.2042386436
252,0.1901649857
253,0.1649159241
254,0.1689648056
255,0.1725054169
256,0.1652861786
257,0.1616418648
258,0.1526542282
259,0.1535626984
260,0.1525968647
261,0.1468210793
262,0.1490510845
263,0.149016037
264,0.1570908737
265,0.1537582302
266,0.1491951084
267,0.1605840111
268,0.1517289257
269,0.1482575512
270,0.1537452221
271,0.1553194523
272,0.1458935261
273,0.1612201691
274,0.1531071377
275,0.1441980171
276,0.1444418144
277,0.1669233704
278,0.1605978394
279,0.15317173
280,0.1525620365
281,0.1617644691
282,0.143627491
283,0.1554237556
284,0.1603809166
285,0.1600680351
286,0.1552847481
287,0.1560902405
288,0.1558048439
289,0.16907444
290,0.1647874641
291,0.1603626633
292,0.1597619057
293,0.167901783
294,0.1550753689
295,0.1543554401
296,0.1486236286
297,0.1598439407
298,0.1590337181
299,0.1473528481
300,0.1440590191
301,0.1605708504
302,0.150464859
303,0.1437195206
304,0.1512461281
305,0.1348330688
306,0.1405437851
307,0.1598300934
308,0.1471167755
309,0.13852808
310,0.1468995667
311,0.1821911049
312,0.1416617775
313,0.1703949928
314,0.1409375191
315,0.1748551559
316,0.1549206257
317,0.1688515854
318,0.1534744358
319,0.1517030907
320,0.1474275112
321,0.1480605793
322,0.1504507637
323,0.1797347069
324,0.1601464844
325,0.1778452301
326,0.1658862305
327,0.1689069939
328,0.1600510406
329,0.1485954475
330,0.1266241074
331,0.1465045071
332,0.1482605362
333,0.123042078
334,0.1529750538
335,0.1643336487
336,0.15557374
337,0.1604608154
338,0.1668675995
339,0.1726069069
340,0.1854430389
341,0.1252517891
342,0.1562923908
343,0.1640279388
344,0.1321447945
345,0.1458111668
346,0.1458250904
347,0.146939497
348,0.1643268204
349,0.1638074303
350,0.1602177238
351,0.162249527
352,0.1584321213
353,0.1639197159
354,0.1613772011
355,0.1572232246
356,0.1567834759
357,0.1571202564
358,0.1532079601
359,0.1516687393
360,0.1513920689
361,0.1464382267
362,0.143247242
363,0.144779253
364,0.1382032013
365,0.1375484467
366,0.1349256516
367,0.1320453167
368,0.13006464
369,0.1299446869
370,0.1217557621
371,0.1224785328
372,0.1227497578
373,0.1203642273
374,0.1197062397
375,0.1188277626
376,0.1171953869
377,0.1155516911
378,0.1172767258
379,0.1167617989
380,0.1170252037
