245.238251,1.846569,0.57039
246.822388,1.855927,0.569512
248.406525,1.865465,0.568379
249.990646,1.875707,0.566831
251.574799,1.972073,0.540404
253.158936,1.889551,0.565108
254.743073,1.899832,0.562921
256.327209,1.90931,0.560762
257.911346,1.918567,0.558453
259.495483,1.927714,0.555961
261.07962,1.936783,0.553271
262.663757,1.945785,0.550381
264.247894,1.954723,0.547285
265.832031,1.963596,0.543984
267.416168,1.9724,0.540477
269.000305,1.981133,0.536762
270.584442,1.989788,0.53284
272.168579,1.998363,0.528711
273.752716,2.00685,0.524376
275.336853,2.015244,0.519834
276.92099,2.023541,0.515088
278.505127,2.031734,0.510137
280.089264,2.039817,0.504983
281.673401,2.047783,0.499627
283.257538,2.055627,0.494071
284.841675,2.063343,0.488317
286.425812,2.070924,0.482366
288.009949,2.078363,0.476221
289.594086,2.085654,0.469885
291.178223,2.092792,0.463359
292.76236,2.099768,0.456647
294.346497,2.106578,0.449753
295.930634,2.113213,0.442678
297.514771,2.119668,0.435428
299.098907,2.125935,0.428006
300.683044,2.132009,0.420416
302.267181,2.137883,0.412663
303.851318,2.14355,0.404752
305.435455,2.149004,0.396688
307.019592,2.154238,0.388476
308.603729,2.159246,0.380122
310.187866,2.164021,0.371632
311.772003,2.168559,0.363013
313.35614,2.172851,0.354271
314.940277,2.176894,0.345413
316.524414,2.18068,0.336447
318.108551,2.184204,0.32738
319.692688,2.187461,0.318221
321.276825,2.190446,0.308978
322.860962,2.193153,0.299659
324.445099,2.195578,0.290274
326.029236,2.197716,0.280832
327.613373,2.199564,0.271343
329.19751,2.201116,0.261817
330.781647,2.20237,0.252265
332.365784,2.203322,0.242697
333.949921,2.20397,0.233125
335.534058,2.20431,0.22356
337.118195,2.204341,0.214014
338.702332,2.204061,0.204499
340.286469,2.203469,0.195028
341.870605,2.202564,0.185613
343.454742,2.201346,0.176267
345.038879,2.199816,0.167004
346.623016,2.197973,0.157837
348.207153,2.195821,0.148781
349.79129,2.19336,0.139849
351.375427,2.190594,0.131056
352.959564,2.187526,0.122416
354.543701,2.184161,0.113945
356.127838,2.180504,0.105657
357.711975,2.176561,0.097568
359.296112,2.172337,0.089693
360.880249,2.167842,0.082048
362.464386,2.163084,0.074649
364.048523,2.158072,0.067511
365.63266,2.152818,0.060651
367.216797,2.147333,0.054084
368.800934,2.141631,0.047827
370.385071,2.135727,0.041895
371.969208,2.129638,0.036306
373.553345,2.12338,0.031076
375.137482,2.116975,0.026219
376.721619,2.110445,0.021754
378.305756,2.103814,0.017695
379.889893,2.09711,0.014058
381.47403,2.090366,0.010859
383.058167,2.083615,0.008114
384.642303,2.076901,0.005837
386.22644,2.070274,0.004043
387.810577,2.063795,0.002745
389.394714,2.057549,0.001958
390.978851,2.05168,0.001694
392.562988,2.046455,0.001718
394.147125,2.041669,0.001742
395.731262,2.037199,0.001767
397.315399,2.032984,0.001792
398.899536,2.028987,0.001816
400.483673,2.02518,0.001841
402.06781,2.02154,0.001866
403.651947,2.018052,0.001891
405.236084,2.014701,0.001916
406.820221,2.011476,0.001941
408.404358,2.008366,0.001967
409.988464,2.005363,0.001992
411.572662,2.002458,0.002018
413.156799,1.999645,0.002044
414.740906,1.996919,0.00207
416.325043,1.994274,0.002096
417.90918,1.991705,0.002122
419.493317,1.989208,0.002148
421.077454,1.986778,0.002175
422.66156,1.984412,0.002202
424.245758,1.982107,0.002229
425.829895,1.979859,0.002256
427.414001,1.977667,0.002283
428.998138,1.975526,0.00231
430.582275,1.973436,0.002338
432.166412,1.971393,0.002366
433.750549,1.969395,0.002394
435.334656,1.967441,0.002422
436.918854,1.965528,0.00245
438.502991,1.963655,0.002479
440.087097,1.96182,0.002507
441.671234,1.960023,0.002536
443.255371,1.95826,0.002565
444.839508,1.956531,0.002595
446.423645,1.954835,0.002624
448.007751,1.953171,0.002654
449.591949,1.951536,0.002684
451.176086,1.949931,0.002714
452.760193,1.948354,0.002744
454.34433,1.946805,0.002774
455.928467,1.945281,0.002805
457.512604,1.943783,0.002836
459.096741,1.94231,0.002867
460.680847,1.94086,0.002898
462.265045,1.939433,0.002929
463.849182,1.938028,0.002961
465.433289,1.936645,0.002993
467.017426,1.935283,0.003025
468.601563,1.933941,0.003057
470.185699,1.932618,0.003089
471.769836,1.931315,0.003122
473.353943,1.93003,0.003155
474.938141,1.928763,0.003188
476.522278,1.927513,0.003221
478.106384,1.92628,0.003255
479.690521,1.925064,0.003288
481.274658,1.923863,0.003322
482.858795,1.922678,0.003356
484.442932,1.921508,0.003391
486.027039,1.920353,0.003425
487.611237,1.919212,0.00346
489.195374,1.918085,0.003495
490.77948,1.916971,0.00353
492.363617,1.91587,0.003565
493.947754,1.914783,0.003601
495.531891,1.913708,0.003637
497.116028,1.912645,0.003673
498.700134,1.911593,0.003709
500.284332,1.910554,0.003746
501.868469,1.909525,0.003782
503.452576,1.908508,0.003819
505.036713,1.907501,0.003856
506.62085,1.906505,0.003894
508.204987,1.905519,0.003931
509.789124,1.904542,0.003969
511.37323,1.903576,0.004007
512.957397,1.902619,0.004045
514.541565,1.901671,0.004084
516.125671,1.900733,0.004123
517.709839,1.899803,0.004162
519.293945,1.898881,0.004201
520.878052,1.897968,0.00424
522.462219,1.897064,0.00428
524.046326,1.896167,0.00432
525.630493,1.895278,0.00436
527.214661,1.894397,0.0044
528.798767,1.893524,0.004441
530.382935,1.892657,0.004481
531.967041,1.891798,0.004522
533.551147,1.890946,0.004564
535.135315,1.890101,0.004605
536.719421,1.889263,0.004647
538.303589,1.888431,0.004689
539.887756,1.887605,0.004731
541.471863,1.886786,0.004774
543.05603,1.885973,0.004816
544.640137,1.885166,0.004859
546.224243,1.884365,0.004902
547.808411,1.883569,0.004946
549.392517,1.882779,0.004989
550.976685,1.881995,0.005033
552.560852,1.881216,0.005077
554.144958,1.880443,0.005122
555.729126,1.879675,0.005166
557.313232,1.878911,0.005211
558.897339,1.878153,0.005256
560.481506,1.8774,0.005302
562.065613,1.876651,0.005347
563.64978,1.875907,0.005393
565.233948,1.875168,0.005439
566.818054,1.874433,0.005486
568.402222,1.873702,0.005532
569.986328,1.872976,0.005579
571.570435,1.872254,0.005626
573.154602,1.871536,0.005673
574.738708,1.870823,0.005721
576.322876,1.870113,0.005769
577.907043,1.869407,0.005817
579.49115,1.868705,0.005865
581.075317,1.868007,0.005914
582.659424,1.867312,0.005963
584.24353,1.866621,0.006012
585.827698,1.865934,0.006061
587.411804,1.86525,0.006111
588.995972,1.864569,0.006161
590.580139,1.863892,0.006211
592.164246,1.863218,0.006261
593.748413,1.862547,0.006312
595.33252,1.861879,0.006363
596.916626,1.861215,0.006414
598.500793,1.860553,0.006466
600.0849,1.859895,0.006517
601.669067,1.859239,0.006569
603.253235,1.858586,0.006621
604.837341,1.857936,0.006674
606.421509,1.857288,0.006727
608.005615,1.856644,0.00678
609.589722,1.856002,0.006833
611.173889,1.855362,0.006887
612.757996,1.854725,0.00694
614.342163,1.854091,0.006994
615.926331,1.853459,0.007049
617.510437,1.852829,0.007103
619.094604,1.852202,0.007158
620.678711,1.851577,0.007213
622.262817,1.850954,0.007269
623.846985,1.850334,0.007324
625.431091,1.849716,0.00738
627.015259,1.849099,0.007437
628.599426,1.848485,0.007493
630.183533,1.847873,0.00755
631.7677,1.847263,0.007607
633.351807,1.846655,0.007664
634.935913,1.846049,0.007722
636.520081,1.845445,0.00778
638.104187,1.844842,0.007838
639.688354,1.844242,0.007896
641.272522,1.843643,0.007955
642.856628,1.843046,0.008014
644.440796,1.842451,0.008073
646.024902,1.841857,0.008133
647.609009,1.841265,0.008193
649.193176,1.840675,0.008253
650.777283,1.840086,0.008313
652.36145,1.839499,0.008374
653.945618,1.838913,0.008435
655.529724,1.838329,0.008496
657.113892,1.837746,0.008557
658.697998,1.837165,0.008619
660.282104,1.836585,0.008681
661.866272,1.836007,0.008743
663.450378,1.83543,0.008806
665.034546,1.834854,0.008869
666.618713,1.83428,0.008932
668.20282,1.833706,0.008996
669.786987,1.833134,0.009059
671.371094,1.832564,0.009123
672.9552,1.831994,0.009188
674.539368,1.831426,0.009252
676.123535,1.830859,0.009317
677.707642,1.830293,0.009383
679.291809,1.829728,0.009448
680.875916,1.829164,0.009514
682.460083,1.828601,0.00958
684.044189,1.828039,0.009646
685.628296,1.827479,0.009713
687.212463,1.826919,0.00978
688.796631,1.82636,0.009847
690.380737,1.825802,0.009915
691.964905,1.825245,0.009983
693.549011,1.824689,0.010051
695.133179,1.824134,0.010119
696.717285,1.82358,0.010188
698.301392,1.823027,0.010257
699.885559,1.822474,0.010326
701.469727,1.821922,0.010396
703.053833,1.821371,0.010466
704.638,1.820821,0.010536
706.222107,1.820272,0.010607
707.806274,1.819723,0.010677
709.390381,1.819175,0.010748
710.974487,1.818628,0.01082
712.558655,1.818082,0.010892
714.142822,1.817536,0.010964
715.726929,1.816991,0.011036
717.311096,1.816446,0.011109
718.895203,1.815902,0.011182
720.47937,1.815359,0.011255
722.063477,1.814816,0.011328
723.647583,1.814274,0.011402
725.23175,1.813733,0.011476
726.815918,1.813192,0.011551
728.400024,1.812651,0.011626
729.984192,1.812111,0.011701
731.568298,1.811572,0.011776
733.152466,1.811033,0.011852
734.736572,1.810495,0.011928
736.320679,1.809957,0.012004
737.904846,1.809419,0.012081
739.489014,1.808882,0.012158
741.07312,1.808346,0.012235
742.657288,1.80781,0.012312
744.241394,1.807274,0.01239
745.825562,1.806738,0.012468
747.409668,1.806203,0.012547
748.993774,1.805669,0.012626
750.577942,1.805134,0.012705
752.162109,1.8046,0.012784
753.746216,1.804067,0.012864
755.330383,1.803534,0.012944
756.91449,1.803001,0.013024
758.498657,1.802468,0.013105
760.082764,1.801936,0.013186
761.66687,1.801404,0.013268
763.251038,1.800872,0.013349
764.835205,1.80034,0.013431
766.419312,1.799809,0.013513
768.003479,1.799278,0.013596
769.587585,1.798747,0.013679
771.171753,1.798216,0.013762
772.755859,1.797686,0.013846
774.339966,1.797156,0.01393
775.924133,1.796626,0.014014
777.508301,1.796096,0.014099
779.092407,1.795566,0.014183
780.676575,1.795037,0.014269
782.260681,1.794507,0.014354
783.844849,1.793978,0.01444
785.428955,1.793449,0.014526
787.013062,1.79292,0.014613
788.597229,1.792391,0.014699
790.181396,1.791862,0.014787
791.765503,1.791334,0.014874
793.34967,1.790805,0.014962
794.933777,1.790277,0.01505
796.517944,1.789748,0.015139
798.102051,1.78922,0.015227
799.686157,1.788692,0.015317
801.270325,1.788163,0.015406
802.854492,1.787635,0.015496
804.438599,1.787107,0.015586
806.022766,1.786579,0.015676
807.606873,1.786051,0.015767
809.19104,1.785523,0.015858
810.775146,1.784995,0.01595
812.359253,1.784467,0.016042
813.94342,1.783939,0.016134
815.527588,1.783411,0.016226
817.111694,1.782883,0.016319
818.695862,1.782354,0.016412
820.279968,1.781826,0.016506
821.864136,1.781298,0.016599
823.448242,1.78077,0.016694
825.03241,1.780241,0.016788
826.616516,1.779713,0.016883
828.200684,1.779185,0.016978
829.78479,1.778656,0.017074
831.368958,1.778128,0.01717
832.953003,1.777599,0.017266
834.537231,1.77707,0.017362
836.121399,1.776541,0.017459
837.705444,1.776013,0.017556
839.289673,1.775483,0.017654
840.873718,1.774954,0.017752
842.457886,1.774425,0.01785
844.041992,1.773896,0.017949
845.62616,1.773366,0.018048
847.210327,1.772836,0.018147
848.794434,1.772307,0.018247
850.378601,1.771777,0.018347
851.962708,1.771247,0.018447
853.546875,1.770716,0.018548
855.130981,1.770186,0.018649
856.715149,1.769655,0.01875
858.299194,1.769125,0.018852
859.883423,1.768594,0.018954
861.46759,1.768062,0.019056
863.051636,1.767531,0.019159
864.635864,1.767,0.019262
866.21991,1.766468,0.019366
867.804077,1.765936,0.01947
869.388184,1.765404,0.019574
870.972351,1.764872,0.019679
872.556519,1.764339,0.019783
874.140625,1.763806,0.019889
875.724792,1.763273,0.019994
877.308899,1.76274,0.0201
878.893066,1.762207,0.020207
880.477173,1.761673,0.020313
