280,0.00003818
285,0.00030731
290,0.00192163
295,0.00932286
300,0.03120546
305,0.07670484
310,0.14800174
315,0.23692402
320,0.3339658
325,0.42671909
330,0.50851359
335,0.57717806
340,0.6326172
345,0.67722536
350,0.71361651
355,0.74321056
360,0.76809746
365,0.78846606
370,0.80474912
375,0.81713244
380,0.82747198
385,0.84074152
390,0.85313625
395,0.86285483
400,0.87025457
405,0.87522399
410,0.87846792
415,0.88060752
420,0.88249935
425,0.883219
430,0.88342765
435,0.88315266
440,0.88181028
445,0.88078442
450,0.87943896
455,0.87795226
460,0.87605863
465,0.87388502
470,0.87168181
475,0.86933921
480,0.86704118
485,0.86486325
490,0.86134748
495,0.85906574
500,0.85638201
505,0.85388863
510,0.8511425
515,0.84864013
520,0.8467369
525,0.84419218
530,0.84228124
535,0.84049982
540,0.83913407
545,0.83740131
550,0.83600867
555,0.83452904
560,0.83314735
565,0.83189272
570,0.83086672
575,0.82935713
580,0.82827009
585,0.82724411
590,0.82629588
595,0.82587429
600,0.82556847
605,0.82504585
610,0.8243571
615,0.82437482
620,0.82387927
625,0.8241299
630,0.82434223
635,0.82396444
640,0.82438615
645,0.82430013
650,0.82477837
655,0.82507208
660,0.82582129
665,0.82627428
670,0.82724753
675,0.82796186
680,0.82858328
685,0.82919887
690,0.82967657
695,0.83109676
700,0.83140078
705,0.83225949
710,0.83309422
715,0.83314537
720,0.83491226
725,0.83486559
730,0.83561284
735,0.83605793
740,0.83637864
745,0.83734145
750,0.83715244
755,0.83835843
760,0.83842652
765,0.83962529
770,0.84008624
775,0.84029659
780,0.8408574
785,0.84118284
790,0.84189691
795,0.84277475
800,0.84269482
805,0.84298578
810,0.84398429
815,0.84368348
820,0.8443201
825,0.84447899
830,0.8449753
835,0.844542
840,0.84502614
845,0.84496833
850,0.84288495
855,0.84561474
860,0.84719492
865,0.84376681
870,0.84353391
875,0.84336548
880,0.84317119
885,0.84304068
890,0.84287897
895,0.84241021
900,0.84193564
905,0.8414902
910,0.84087304
915,0.84026061
920,0.83964192
925,0.83898752
930,0.83828534
935,0.83753184
940,0.83678883
945,0.83605136
950,0.83524433
955,0.8343777
960,0.83348456
965,0.83249148
970,0.83156738
975,0.83060168
980,0.82946505
985,0.82844107
990,0.82731585
995,0.82604167
1000,0.82478201
1005,0.8234045
1010,0.82197535
1015,0.82060895
1020,0.81916072
1025,0.81764979
1030,0.81614269
1035,0.81451855
1040,0.8128035
1045,0.81103237
1050,0.80941385
1055,0.8076828
1060,0.80584471
1065,0.80412427
1070,0.80231912
1075,0.8004168
1080,0.79842974
1085,0.79642992
1090,0.79451173
1095,0.79257768
1100,0.79060315
1105,0.78840581
1110,0.78628278
1115,0.78421445
1120,0.78206824
1125,0.77982907
1130,0.77763731
1135,0.77547237
1140,0.7731826
1145,0.77091135
1150,0.76860153
1155,0.76636847
1160,0.7641525
1165,0.761778
1170,0.75937535
1175,0.75707748
1180,0.75473959
1185,0.75229246
1190,0.749759
1195,0.74735396
1200,0.74508801
1205,0.74271595
1210,0.74022556
1215,0.73773698
1220,0.73528621
1225,0.73284011
1230,0.73048668
1235,0.72806369
1240,0.72553772
1245,0.72296072
1250,0.72044801
1255,0.71795643
1260,0.71551443
1265,0.71301604
1270,0.71037323
1275,0.70797689
1280,0.70533832
1285,0.70285037
1290,0.70043133
1295,0.69783577
1300,0.69530364
1305,0.69283318
1310,0.69026304
1315,0.68774896
1320,0.68507068
1325,0.68243296
1330,0.67987838
1335,0.67730322
1340,0.6746554
1345,0.67208368
1350,0.66948964
1355,0.66665359
1360,0.66365477
1365,0.66136405
1370,0.65879533
1375,0.65594602
1380,0.6530785
1385,0.65017692
1390,0.64729458
1395,0.64436371
1400,0.64149227
1405,0.63869052
1410,0.63621443
1415,0.63338764
1420,0.63073771
1425,0.62816353
1430,0.62547293
1435,0.62270659
1440,0.62013765
1445,0.61754408
1450,0.61493844
1455,0.61229737
1460,0.60956871
1465,0.60687833
1470,0.60424165
1475,0.60159436
1480,0.59887969
1485,0.59629705
1490,0.59358568
1495,0.59097153
1500,0.58838761
1505,0.58575315
1510,0.58306078
1515,0.58056401
1520,0.57796485
1525,0.57533003
1530,0.57280622
1535,0.57014642
1540,0.56763185
1545,0.56504563
1550,0.56248968
1555,0.56004631
1560,0.55747284
1565,0.55481663
1570,0.55231486
1575,0.54980717
1580,0.54718829
1585,0.54475169
1590,0.54234634
1595,0.5397412
1600,0.53714975
1605,0.53481582
1610,0.53231866
1615,0.52987929
1620,0.52745368
1625,0.52499177
1630,0.52258938
1635,0.52008847
1640,0.51772756
1645,0.51536532
1650,0.5129285
1655,0.51058135
1660,0.50823044
1665,0.50585258
1670,0.50348946
1675,0.50110442
1680,0.49883374
1685,0.49651152
1690,0.49406778
1695,0.49178348
1700,0.48958686
1705,0.48719982
1710,0.48493314
1715,0.48279254
1720,0.48044732
1725,0.47830925
1730,0.47610278
1735,0.47377017
1740,0.47161923
1745,0.46946552
1750,0.46733572
1755,0.46504914
1760,0.46290406
1765,0.46063234
1770,0.45865563
1775,0.45653338
1780,0.45423021
1785,0.45213324
1790,0.45012305
1795,0.44808644
1800,0.44596992
